Location,Latitude,Longitude
Rangoon,16.840939,96.173526
,,
"Andishan,Tashkent (Uzbekistan)",41.2994958,69.2400734
North coast,,
Tahoua area,14.8904575,5.2579968
Malazgirt,39.146145,42.54096
Gainesville (Georgia),34.2978794,-83.8240663
Fukushima,37.3834373,140.1832516
"MONTELEONE, TROPEA, MONTE PORO (Calabria)",38.6769938,15.8972233
Central,,
San Francisco (California),37.7749295,-122.4194155
,,
"Birni N'konni, Madoua, Tahoua",13.7946714,5.2527741
"Kagi, Toroku",,
Florida,27.6648274,-81.5157535
"Mississippi, Alabama, Pensacola",30.42130899999999,-87.2169149
Kingston,-37.9818897,145.1044805
"Messina, Regio, Calabria, Sicilia",38.1113006,15.6472914
,,
"Boroujerd, Silakor",33.8941993,48.767033
"St Thomas, St Andrew",,
"Tetouan, Romars",35.5888995,-5.3625516
Louisiana,30.5190775,-91.5208624
Grand Isle (Lousiana),29.2366172,-89.9872941
Velasco (Texas),31.9685988,-99.9018131
,,
,,
,,
Zinder department,15.1718881,10.2600125
,,
,,
Florida,27.6648274,-81.5157535
Manilla region,14.6090537,121.0222565
,,
"Murefte Sarkoy, marmara sea",40.665769,27.219327
"West Jamaica, Savanna-La-Mer",18.2291677,-78.1393397
"Nagoya, Osaka",35.18145060000001,136.9065571
Cebu,10.3156992,123.8854366
,,
"Albancay, Amyares, Casaya, Soraya",-13.6391954,-72.8929
Tirnovo,43.0756739,25.6171514
"Ohio, Indiana, Texas",31.9685988,-99.9018131
Akita Senboku,39.70005570000001,140.7306706
,,
Atafu,-8.55451154047545,-172.4955714262993
"Avezzano, Marsica (Abruzze)",42.0281396,13.4255637
El Centro (California),32.792,-115.5630514
"Cavelston (Texas), New Orleans (Louisiana)",29.95106579999999,-90.0715323
Northern areas,36.3264073,74.6643157
Honshu,36.16999990000001,138.04
Nationwide,,
"Mindanao, South Cotabato",6.3357565,124.7740793
Mona Passage,18.5,-68.0
,,
Louisiana (Southwest),30.5190775,-91.5208624
Minnesota Wisconsin,43.7844397,-88.7878678
"Florida Keys, South Texas",31.9685988,-99.9018131
"Carrara, Farfagnana",44.1139047,10.3947116
"Alabama, Mississippi",32.3182314,-86.902298
"South Ukraine, Volga, Ural (Kazakhstan,Russian Federation, Ukraine)",48.379433,31.16558
Sicily,37.5999938,14.0153557
"Kanto plaine (Yokohama,Tokyo)",35.4436739,139.6379639
Turbat-Haklari,26.0080546,63.03830589999999
"St Thomas, Portland",45.5020975,-122.7136853
Nebukawa,35.198678,139.1170862
Honshu,36.16999990000001,138.04
Maungdaw,20.8241071,92.36902239999999
,,
Rostov (Russian Federation),47.2357137,39.701505
"Nationwide (Ukraine, Georgia, Russian Federation, Kazakhstan)",48.019573,66.923684
,,
,,
"Montana, Indiana, Illinois",40.6331249,-89.3985283
Santa Barbara (California),34.4208305,-119.6981901
Hokkaido Isl.,43.2203266,142.8634737
Arrakan,20.1040818,93.5812692
Karachi,24.8607343,67.0011364
Danube Valley,46.3219324820363,19.13597431307999
Louisiana,30.5190775,-91.5208624
"Florida, Alabama, Pensacola",30.42130899999999,-87.2169149
"Nablus, Damiya",,
"Tango, Honshu",36.16999990000001,138.04
"Tornado, St-Louis",38.6270025,-90.19940419999999
"Godavari, Vizagapatnam",17.7251556,83.3083386
,,
,,
Warsaw,52.2296756,21.0122287
,,
Klausenburg,46.7712101,23.6236353
,,
Torbah-Izmir,38.427055,27.167239
Lake Okeechobee (Florida),26.9689536,-80.79758340000001
Murchison,-36.6190893,145.2174913
"Kopet-Dagh, Beinin",38.07,57.36999999999999
Xochilapa,17.81171,-99.6455
"Pegu, Rangoon",16.7839528,96.15725499999999
Salmas,38.199008,44.7666352
"Irpina, Naples",40.8472172,14.2888394
Idu (Honshu),36.16999990000001,138.04
"Nyauglebin, Toungoo, Pyu",17.9560047,96.72400929999999
,,
Managua,12.1149926,-86.2361744
"Wairoa, Hastings, Napier Hawke's Bay",-39.0351747,177.4181452
West Luzon,16.5662318,121.2626366
San Cristobal isl.,-0.8674715,-89.436391
Eastern St Thomas,,
Sulu,5.974901099999999,121.03351
,,
"Texas, Alabama, South Carolina",33.836081,-81.1637245
Freeport (Texas),28.9541368,-95.35966169999999
Long Beach (California),33.7700504,-118.1937395
"kingston, St Andrew",18.0178743,-76.8099041
Western Parishes,,
Sanriku,,
,,
South Texas,31.9685988,-99.9018131
Muruto,0.4,35.13
"Manila, Bulcan",14.5777081,121.0123613
"Samar, Tayabas",14.0363869,121.6532692
,,
,,
Quetta (Baluchistan),30.1798398,66.9749731
"Madras, Negapatam",10.7672313,79.8448512
,,
"Taihoku, Taichu,n Mialoi",,
Xiinzhu,24.8138287,120.9674798
,,
Florida,27.6648274,-81.5157535
,,
Arakan Coast,20.1040818,93.5812692
Loen (North Fjord),61.8710579,6.848017599999999
Luzon,16.5662318,121.2626366
"Mississippi, Georgia",32.3546679,-89.3985283
Illinois,40.6331249,-89.3985283
"Millbank, Portland",,
Northern areas,36.3264073,74.6643157
"Leyte, Mindoro",13.1162266,121.0793705
Rabaul,-4.1999648,152.1644612
,,
Kopuawhara,,
"Samar, South Luzon",16.5662318,121.2626366
Kirsehir,39.146078,34.1594989
,,
New York,40.7127753,-74.0059728
Erzincan (Anatolia),39.7449897,39.4895005
Soverato,38.687333,16.5500558
"Belep, Loyalty Islands",-21.0454468,167.3324425
Hyderabad,17.385044,78.486671
"Erzican, Tercan region",39.777631,40.383667
Dikili,39.0749,26.889199
Callao,-12.0508491,-77.1259843
"St Mary, Port, St Thos",,
,,
,,
,,
"Cantanduanes, Bondoc",13.7088684,124.2421597
Bucharest,44.4267674,26.1025384
South Kordofan,11.0365439,30.8958242
,,
,,
"Develi-Erciyes, Kayseri",38.388652,35.492816
Imperial Valley (California),32.7375477,-114.9633007
"Georgia, Carolinas",32.1574351,-82.90712300000001
Myanmar-China border region,21.916221,95.955974
Huaray,,
"Niksar, Erbaa",40.672726,36.57124700000001
Madras,13.0826802,80.2707184
Tottori (Honshu Isl.),35.5011082,134.2351011
,,
,,
"Yanaoca, Pampamarca",-14.1462865,-71.4603621
"Ladik, Samsun, Havza",40.912047,35.894825
"Tonankai, Hondo",,
Napoli,40.8517983,14.26812
Northern Parishes,,
,,
Karachi,24.8607343,67.0011364
Gerede (West Anatolia),40.800325,32.193323
Ayvalik Edremit,39.6655423,26.8439147
East coast,,
"Cleveland, Ohio",41.49932,-81.6943605
"Mikawa (Near Nagoya, Honshu Isl.)",35.18145060000001,136.9065571
Makran,25.3051655,60.6413041
,,
"Kyushu, Kanto",32.59,130.8
Entire nationa except Hokkaido,43.2203266,142.8634737
,,
,,
"Nankaido, Tonankai (Honshu Isl.)",36.16999990000001,138.04
"Alaska, Hawi and California",36.778261,-119.4179324
"Ancash, Quiches, Joicaibamba, Cerro Angaschaj, Cerro Sillapata",-9.3250497,-77.5619419
,,
Turkmenistan,38.969719,59.556278
Niuafo'ou,-15.6097616,-175.6332093
"Varto-Hinis, Ustukran (Eastern Turkey)",39.173291,41.455974
Dustabad,33.6790406,58.68158089999999
Honshu Island,36.16999990000001,138.04
Honshu Island,36.16999990000001,138.04
"Satipo, Andamarca, Acpbamba, La Merced, Victoc",-11.252678,-74.6371154
"Florida, Louisiana",30.5190775,-91.5208624
Maine,45.253783,-69.4454689
,,
,,
,,
Fukui,36.0641386,136.219623
"Kinki, Tohoku",39.1362124,141.1499861
Southern New Caledonia,-20.904305,165.618042
"Panay, Iloilo city, Antique",10.6990886,122.5473877
,,
Ashkabat (Turkmenistan),37.9600766,58.32606289999999
,,
,,
Western Japan,36.204824,138.252924
,,
,,
,,
"Cebu City, Negros, Panay",11.3209094,122.5372741
Tadzhik (Tajikistan),38.861034,71.276093
Khait (Tadzhikistan),38.861034,71.276093
Karliova (Anatolia),39.297996,41.014368
"Puget Sound, Olympia (Washington state)",47.02321999999999,-122.92928
West,,
,,
,,
Entire nation except Kyushu,32.59,130.8
,,
,,
,,
Cusco,-13.53195,-71.96746259999999
,,
,,
,,
Potosi,-19.5722805,-65.7550063
,,
"Po river Valley, Polesine",45.0,10.5
Reggio Calabria,38.1113006,15.6472914
South coast,-36.6806101,149.6564494
Entire nation except Hokkaido,43.2203266,142.8634737
Western Japan,36.204824,138.252924
,,
East coast,,
Central Caledonia,56.49067119999999,-4.2026458
"Mt Catarman, Mindanao",8.4741143,124.6784729
"Samar, South Luzon",16.5662318,121.2626366
"Visayas, Bicol",11.0,123.5
Central,,
,,
"Jucuapa, Chinameca",13.518271,-88.384625
Kursunlu-Ilgaz,40.841299,33.26074699999999
,,
Tennessee,35.5174913,-86.5804473
,,
Hokkaido Isl.,43.2203266,142.8634737
,,
"Myozin-Syo, Izu Islands",34.7497924,139.3546493
,,
,,
,,
Central,,
Central,,
"Kamchatka Peninsula, Kuril Isl. (Russian Federation)",56.1327377,159.5314398
"Adana-Misis, Ceyhan",37.028765,35.8124309
Hasankale (Erzurum province),39.9895646,41.5928396
Kern county (California),35.4937274,-118.8596804
"Bakersfield, Kern County (California)",35.3732921,-119.0187125
Hawai,19.8986819,-155.6658568
"Zeeland, South Holland and North Brabant .largest floodings on Schouwen-Duiveland, Tholen, Sint Philipsland, Goeree-Overflakkee, the Hoeksche Waard, Voorne-Putten and Alblasserwaard. Parts of Zuid-Beveland, Noord-Beveland, IJselmonde, Pernis, Rozenburg, Walcheren and Land van Altena, Willemstad, Nieuw-Vossemeer, Zeeuws-Vlaanderenwere flooded.",51.5702826,3.7714839
,,
Torud,35.4279277,55.0190242
,,
,,
,,
Catanzaro (Reggio Calabria),38.90979189999999,16.5876516
Nagoya,35.18145060000001,136.9065571
,,
Most of the nation,,
,,
,,
Ruapehu,-39.2817207,175.5685104
,,
Tumbes,-3.5564921,-80.4270885
"Canakkale, Balikesir, Yenice, Onon",39.929543,27.259331
,,
Massachusetts,42.4072107,-71.3824374
Kazvin district (Teheran),36.2795045,50.0045669
Tigris,34.7231419449887,43.80900963740694
Salerno,40.68244079999999,14.7680961
North Japan,36.204824,138.252924
,,
,,
"Tohoku, Hokkaido",39.1362124,141.1499861
,,
Atenguigue,,
,,
,,
,,
"Luzon, Sorsogon, Bacon, Legaspi",13.036913,124.0511061
East Coast,,
"South Carolina, North Carolina",35.7595731,-79.01929969999999
,,
,,
,,
,,
,,
,,
,,
Tampico,22.2331041,-97.861099
Chetumal area,18.5001889,-88.296146
,,
"Mindanao, Lanao, Ozamis city",8.162410999999999,123.7741195
,,
,,
Connie (North Carolina),35.7595731,-79.01929969999999
East Coast,,
Los Angeles,34.0549076,-118.242643
"Gujarat, Saurashtra, Kutch",23.7337326,69.8597406
"Bihar, Uttar Pradesh",27.5705886,80.0981869
,,
"Laristan, Bastak",27.196515,54.3678132
Kashan province,33.9910347,51.4235414
,,
,,
,,
,,
"Bekaa, Litani",34.008889,36.145278
,,
,,
,,
,,
Tikopia,-12.2927778,168.8277778
Kamchatka (Russian Federation),61.43439809999999,166.7884131
,,
"Cleveland National Forest, Montana",48.2694368,-109.1526725
"Acapulco (Guerrero), Mexico City",16.8639515,-99.8822807
Keyur Mesqal,,
"Madya Pradesh, Uttar Pradesh",27.5705886,80.0981869
,,
,,
"Hazanderan, Abegarm; Caspian Shores",28.3933619,59.0159489
Farsinaj (Western Iran),34.7040079,47.7267782
,,
,,
Kyushu Isl.,32.59,130.8
,,
,,
Spate,,
Altay,,
,,
,,
Manam,,
,,
"Sidi Abid, Sidi Touil, Cailloux",,
Abant (Bolu province),40.6041044,31.2791071
,,
Gulf Coast,,
Vishakhapatam,17.6868159,83.2184815
Madras city,44.6334544,-121.1294872
"Teheran, Firuzabad (Western Iran)",35.7218583,51.3346954
Tokyo,35.6764225,139.650027
Central Honshu,36.16999990000001,138.04
,,
,,
Arequipa,-16.4090474,-71.53745099999999
"Tuamotu, Society Isl.",,
,,
East,,
Hebgen Lake (Montana),44.787014,-111.2398926
Kutch,23.7337326,69.8597406
,,
,,
Entire nation,,
,,
,,
,,
,,
,,
Gulf of Campeche (Vera Cruz state),19.8301251,-90.5349087
Jalisco & Colima,19.2335788,-103.694426
West,,
Southern New Caledonia,-20.904305,165.618042
,,
Lowarai Pass,35.3497026,71.8022812
,,
,,
,,
"Onagawa, Honshu Island",38.44111960000001,141.4443913
Agadir,30.4280405,-9.5925444
"Arequipa, Chuquibamban Caravelli, Cotahuasi",-15.8403809,-72.6532936
Hawaii,19.8986819,-155.6658568
"Maduri, Madras City",9.9252007,78.1197754
,,
,,
,,
"Lar, Gerash",27.6639719,54.1481538
Loveno,46.0262126,9.2339082
,,
,,
,,
,,
,,
,,
Nationwide,,
,,
South Wet of Manilla,14.5995124,120.9842195
Luzon,16.5662318,121.2626366
South Luzon,14.3422656,121.0499035
"Central, South Luzon",16.5662318,121.2626366
Luzon,16.5662318,121.2626366
,,
Manam,,
,,
,,
East Coast,,
North,,
"Central, West India",23.9074276,72.7097161
Uttar Pradesh,27.5705886,80.0981869
,,
Honshu + other Isles,36.16999990000001,138.04
Entire Nation except Hokkaido,43.2203266,142.8634737
,,
,,
South,,
,,
Kiev (Ukraine),50.4501,30.5234
Vava'u Ha'Apai,-19.75,-174.366667
,,
Texas,31.9685988,-99.9018131
"Punjab, Delhi, M.P.",28.7040592,77.10249019999999
,,
,,
"Buyin-Zara, Qazvin",36.2795045,50.0045669
Irpinia,,
,,
,,
,,
Ranrahirca area,-9.1737279,-77.72303169999999
,,
,,
,,
,,
,,
,,
,,
"Orissa, Uttar Pradesh, Punjab",20.2375561,84.2700179
,,
"Vajont dam, Longarone (Belluno, Podova)",46.2672765,12.3292696
,,
,,
,,
,,
,,
,,
El Marj (Barce),41.3873974,2.168568
,,
"Tanger, Gharb area",36.0598645,14.2090723
,,
Akyab,20.1527657,92.86768610000001
,,
,,
Trisuli,28.11806413154498,84.91727449516826
,,
North Luzon,14.9378124,120.791323
Chaco region,-22.0337871,-60.59694649999999
,,
Gainesville (Georgie),34.2978794,-83.8240663
,,
,,
"Niigata, Hodo Isl.",37.9161244,139.0363708
"Anchorage, Chitina, Glennallen, Homer, Hope, Kasilof, Kenai, Kodiak, Moose Pass, Portage, Seldovia, Seward, Sterling, Valdez, Wasilla, Whittier (Alaska)",62.1081204,-145.5340116
Mysore,12.2958104,76.6393805
"Rajasthan, center",27.0238036,74.21793260000001
"Assam, Bihar, Punjab",31.1471305,75.34121789999999
Andhra Pradesh,15.9128998,79.7399875
,,
,,
West Coast,62.4113634,-149.0729715
,,
,,
"Nyanza, Western Regions",-2.3496095,29.7512903
"North Seoul, Kyonggi province",37.41221240000001,126.8680791
"Trincomalee, East coast",8.5873638,81.2152121
,,
"Guerrero, Michoacan",19.5665192,-101.7068294
Mountain areas,,
"Coast, Low Indus valley",29.90451816438136,73.46428006668208
Lahore district,31.5203696,74.35874729999999
Bocas Del Toro,9.3407804,-82.2408032
,,
"South, Central Luzon",14.0711831,121.3037442
"North Mindanao, South Luzon",16.5662318,121.2626366
Nedjaran,,
"Nationwide, Galciao",,
"Kairoun, Khledia",35.6711663,10.1005469
Zarzis area,33.5041035,11.0881494
Southern,,
"Manyas, Bursa, Balikesir provinces (West)",40.04740899999999,27.969529
Adana Province,36.9914194,35.3308285
Western-Eskisehir,39.7667061,30.52563109999999
Tainan,22.9997281,120.2270277
Northern,,
Pangani river basin,-4.383055316921921,38.12104027134114
Louisiana,30.5190775,-91.5208624
Florida,27.6648274,-81.5157535
Nationwide except south,,
East and North East Provinces,,
North,,
Rome to Sicily,37.5999938,14.0153557
Amman to Ma-An,31.9539494,35.910635
,,
South,,
"Shikoku, Honshu",33.7432238,133.6375314
West,,
South,,
,,
Nationwide,,
South,,
,,
West and Central,,
"South, Central",33.9891116,-118.2914872
Yamenthin district,,
"Tichitt, Kandossa",18.44005,-9.495773
Peninsular East coast,,
Karachi,24.8607343,67.0011364
,,
,,
"Cotabato, Luzon",16.5662318,121.2626366
Asuncion,-25.2637399,-57.57592599999999
Khartoum province,15.7937709,32.8986812
Diourbel region,14.7417213,-16.0640179
San Marcos,33.1433723,-117.1661449
"Nationwide, Galaciao",,
,,
,,
Entire Island,,
"Illinois, Indiana, Michigan",44.3148443,-85.60236429999999
Seattle (Washington),47.6061389,-122.3328481
"Florida, Louisiana, Alabama, Mississippi",27.6648274,-81.5157535
"Lima, Huacho, Kuaura, Chancay, Supe, San Nicolas",-10.8169167,-77.7180235
"Manipur, Assam",24.6637173,93.90626879999999
Northwest,,
"Florence, Venice ",45.4408474,12.3155151
Maian,,
Honshu,36.16999990000001,138.04
Ryukyu Islands,,
"Seoul, Kyonggi",37.41221240000001,126.8680791
,,
Southwest,,
"Meknes, Fez",34.062529,-4.7277528
,,
"Yucatan, Tampico",22.3046242,-97.8860592
"Kayes, Bamako, Gao",12.6392316,-8.0028892
Ulan Bator,47.88639879999999,106.9057439
"East, Middle-East regions",29.2985278,42.5509603
Nepal-India border,28.394857,84.12400799999999
Pacora-Chepo area,9.0835262,-79.2906747
Puno department,-15.234875,-70.050314
"Visayas, South Luzon",11.0,123.5
South West,,
Nationwide,,
Saint Louis,38.6270025,-90.19940419999999
,,
"Malaita, Guadalcanal",-9.577328399999999,160.1455805
Tashkent (Uzbekistan),41.2994958,69.2400734
,,
"Sokode, Lama Kara",8.977983199999999,1.1448981
Chiengrai to Ubon,18.7883439,98.98530079999999
"Nukunono, Fakaofo",-9.31816,-171.6014553
Mus province,39.01649348284581,41.90046598642958
Varto,39.173291,41.455974
South-Central Taiwan,23.69781,120.960515
"W. Bwamba county, Kichwamba, Bondibogyo",0.6851763,30.0202964
Kansas,39.011902,-98.4842465
Illinois state,40.5121009,-88.99476299999999
"St Louis, Missouri",38.6270025,-90.19940419999999
"North, Central",41.772663,-88.1440142
Euphrates River Valley,35.29715259821027,42.62890452767334
"South West, Western Japan",36.204824,138.252924
Central region,5.644375399999999,-1.2891036
Central,,
"Niigata, Yamagata",38.2554153,140.3396175
South,,
,,
Nationwide,,
"(1) Colombo area, (2) North, North Central, East provinces",6.8758351,79.8606842
,,
Northern areas,36.3264073,74.6643157
Mexico - US border,29.2779351,-107.1352887
"Arakan Coast, West Irraw",20.1040818,93.5812692
"North West Coast-Akyab, Monywa",22.1215513,95.15363269999999
Lourenco Marq. & Gaza,31.5016951,34.4668445
,,
Rodriguez Isl.,,
Along Ruo river (South),,
"Kelantan, Trengganu",5.093634199999999,102.989615
Managua,12.1149926,-86.2361744
Naura village,31.1920539,76.0493444
Western Montain,46.8720147,-113.993908
Karachi area,24.8607343,67.0011364
Vast Areas,,
"Samar Island, Visayas, Bicol, Southern Tagalog, Central Luzon",13.4209885,123.4136736
Lisbon + 3 other cities,38.7222524,-9.1393366
Western Islands,57.75989180000001,-7.0194035
"Aleppo, Raqqa, Dayr",36.2021047,37.1342603
"(1) West Turkey - (2) East Turkey - (3) West Turkey; Mudurnu, Adapazari",40.788855,30.405954
Formosa,,
"Nationwide, Kilwa",-8.965874,39.497082
Karamoja,2.8308738,34.1531947
"Central, West",,
Texas,31.9685988,-99.9018131
Aomori Prefecture - Hokkaido,43.2203266,142.8634737
Chiapas state,16.7569318,-93.12923529999999
"Luzon Is., Manila",14.5995124,120.9842195
"Bartin, Amasra, Cakraz (North Anatolia)",41.745375,32.3857
Assam,26.2006043,92.9375739
,,
,,
"Azarbaijan, Maku, Shah Bandalu, Qurta Bolagh, Qondeqli",40.40926169999999,49.8670924
Khorasan province,,
Caspian Coast,,
Euphrates River Basin,,
Belice Valley (Western Sicily),37.72538369999999,12.8906902
"Piedmont, Asti, Biella, Novarra",45.56288420000001,8.0583397
Nationwide,,
"Kyushu, Shikoku",32.59,130.8
" Kagoshima, Makurazaki",31.2728662,130.2966917
"Osaka, Sumoto",34.6937249,135.5022535
"Nyanza, West provinces",-2.3496095,29.7512903
East Coast,,
"South, along Mekong river",15.93358942004928,103.4492837629503
,,
"North-East Andapa, South-West Tulear",-14.658228,49.6452092
,,
North Arakan Coast,20.1040818,93.5812692
West Malaysia,3.9743406,102.4380581
"Johore, S. Lowlands",1.9343998,103.3587288
East Coast,,
Managua,12.1149926,-86.2361744
"Mistrook, El Salto",,
,,
East,,
Inangahua,-41.856679,171.9526206
"Gore, Mataura, Wyndahm",-46.147824,168.91166
Multan District,30.157458,71.5249154
"Moyobamba, Sans Martin, Yantalo, Rioja, Lamas",-5.974828899999999,-77.0262205
"Albay province, Luzon",13.1774827,123.5280072
Luzon,16.5662318,121.2626366
"South Visayas, Samar, Luzon",16.5662318,121.2626366
Mindanao,8.496129999999999,123.3034062
Central Islands,3.4959044,36.0404049
Countrywide (Except East),,
Igel,,
Rufiji river Valley,-8.099498520562742,38.39250244423071
,,
Casamance,12.5626345,-16.2665509
"Central, East, South, North",,
Kannaman,,
Madras City,44.6334544,-121.1294872
Khurasan province,,
Azerbaijan,40.143105,47.576927
"Ninauri, Kirkuk, Arbil",36.1848905,44.0112804
 Kyushu Island,32.59,130.8
Countrywide,,
Hwachon,,
"East, South coastal provinces",,
Vientiane plains,17.9757058,102.6331035
"East, North, Central & South provinces",-21.7482006,166.1783739
Nosy Varika,-20.5912573,48.5312279
Morelia,19.7059504,-101.1949825
South,,
Bamako Area,12.6392316,-8.0028892
Kati-Faladie area,13.1366876,-8.3384023
Shire River valley,-14.4861793505125,35.2532994550054
Near Ouvea Is.,-20.6543997,166.5353028
Southern & Western border,,
Plateau Province and Adj.,,
,,
"Huancayo, Pariach",-12.0686357,-75.21029759999999
,,
,,
North,,
"Rio Lempa, South West Coast",13.92588537227969,-88.95776426565848
South West to North West,,
"East Burao, North Mudugh",6.6307569,48.3988186
,,
Countrywide,,
"West Alasehir, Sarigol, Kirz",38.2412624,28.6863586
Countrywide,,
,,
"Mississippi, Louisiana, Virginia",30.5190775,-91.5208624
"Chimbote, Pisco, Chiclayo",-6.7712768,-79.84516099999999
Madang,-5.2218841,145.7856324
"North-East, Western, North",,
Madras city (Tamil Nadu),13.0826802,80.2707184
"Gujarat, Orissa states",22.6708317,71.5723953
"Karnaveh, Marev",,
North East of Teheran,35.7218583,51.3346954
